Purchasing Document;Item;Req Delivery Date;Delivery Date;Delivery Completed;Requisitioner;Created By;Supplier;Material Group;Terms of Payment
4500073772;10;20.12.2024;17.12.2024;Yes;B26651;M89400;42497344;C300515;Y016
4500073772;40;20.12.2024;17.12.2024;Yes;B26651;M89400;42497344;C506500;Y016
4500073772;90;20.12.2024;17.12.2024;Yes;B26651;M89400;42497344;C241005;Y016
4500073772;20;20.12.2024;17.12.2024;Yes;B26651;M89400;42497344;C331500;Y016
4500073772;50;20.12.2024;17.12.2024;Yes;B26651;M89400;42497344;C331000;Y016
4500073772;60;20.12.2024;17.12.2024;Yes;B26651;M89400;42497344;C331500;Y016
4500073772;30;20.12.2024;17.12.2024;Yes;B26651;M89400;42497344;C331500;Y016
4500091086;50;30.05.2025;29.05.2025;Yes;B26651;D40306;42497344;C331500;Y016
4500091086;60;30.05.2025;29.05.2025;Yes;B26651;D40306;42497344;C300515;Y016
4500091086;30;30.05.2025;29.05.2025;Yes;B26651;D40306;42497344;C331500;Y016
4500091086;20;30.05.2025;29.05.2025;Yes;B26651;D40306;42497344;C300515;Y016
4500091086;70;30.05.2025;29.05.2025;Yes;B26651;D40306;42497344;C241005;Y016
4500091086;40;30.05.2025;29.05.2025;Yes;B26651;D40306;42497344;C331000;Y016
4500091086;80;30.05.2025;29.05.2025;Yes;B26651;D40306;42497344;C300515;Y016
4500091086;10;30.05.2025;29.05.2025;Yes;B26651;D40306;42497344;C300515;Y016
4500078797;50;31.01.2025;30.01.2025;Yes;B26651;D40306;42497344;C331500;Y009
4500078797;30;31.01.2025;30.01.2025;Yes;B26651;D40306;42497344;C331500;Y009
4500078797;20;31.01.2025;30.01.2025;Yes;B26651;D40306;42497344;C331500;Y009
4500078797;10;31.01.2025;30.01.2025;Yes;B26651;D40306;42497344;C331000;Y009
4500078797;40;31.01.2025;30.01.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;200;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C331500;Y009
4500085214;190;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;180;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C331000;Y009
4500085214;210;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;50;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C241005;Y009
4500085214;70;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;170;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C331500;Y009
4500085214;160;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C241005;Y009
4500085214;100;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C241005;Y009
4500085214;20;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;10;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;30;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;60;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C241005;Y009
4500085214;40;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;150;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;140;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C241005;Y009
4500085214;130;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C241005;Y009
4500085214;120;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;110;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500085214;90;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C505010;Y009
4500085214;80;31.03.2025;27.03.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500075719;10;31.12.2025;20.01.2025;No;A70476;M89400;42497349;C514000;Y016
4500082009;10;28.02.2025;;Yes;D40854;D40854;42497376;C511030;Y016
4500064485;10;15.09.2024;;Yes;D40854;D40854;42497376;C511030;Y009
4500072865;10;11.12.2024;19.12.2024;No;D40969;B26557;42497407;C613500;YEM3
4500068673;10;22.08.2024;15.10.2024;No;S64912;S64912;42497501;C691000;YEM3
4500066816;10;02.10.2024;;Yes;G26254;G26254;42497543;C411000;Y017
4500071417;10;10.12.2024;;Yes;G26254;G26254;42497543;C411000;Y017
4500064610;10;10.09.2024;;Yes;G26254;G26254;42497543;C411000;Y017
4500064610;20;10.09.2024;;Yes;G26254;G26254;42497543;C411000;Y017
4500064610;30;10.09.2024;;Yes;G26254;G26254;42497543;C411000;Y017
4500081282;10;18.02.2025;;Yes;G26254;J59541;42497614;C541000;Y017
4500081282;20;18.02.2025;;Yes;G26254;J59541;42497614;C541000;Y017
4500081282;30;18.02.2025;;Yes;G26254;J59541;42497614;C541000;Y017
4500081282;40;18.02.2025;;Yes;G26254;J59541;42497614;C541000;Y017
4500064715;10;23.08.2024;;Yes;G26254;G26254;42497614;C541000;Y017
4500064715;40;23.08.2024;;Yes;G26254;G26254;42497614;C541000;Y017
4500064715;30;23.08.2024;;Yes;G26254;G26254;42497614;C541000;Y017
4500064715;50;23.08.2024;;Yes;G26254;G26254;42497614;C541000;Y017
4500064715;20;23.08.2024;;Yes;G26254;G26254;42497614;C541000;Y017
4500064733;10;20.09.2024;08.10.2024;No;A72756;D40306;42497615;C507030;Y009
4500069859;10;29.11.2024;20.12.2024;No;D40744;M89400;42497615;C551000;Y016
4500065937;10;04.10.2024;07.10.2024;Yes;J60416;D40306;42497637;C111525;Y009
4500065522;10;11.09.2024;;Yes;G26254;G26254;42498064;C500520;Y000
4500065522;20;11.09.2024;;Yes;G26254;G26254;42498064;C500520;Y000
4500065521;10;11.09.2024;;Yes;G26254;G26254;42498068;C311500;Y000
4500066509;10;20.09.2024;;Yes;J59540;J59541;42498096;C346100;Y016
4500066509;20;20.09.2024;;Yes;J59540;J59541;42498096;C346100;Y016
4500065526;30;10.09.2024;;Yes;G26261;A70474;42498162;C640600;Y000
4500065526;20;10.09.2024;;Yes;G26261;A70474;42498162;C640600;Y000
4500065526;10;10.09.2024;;Yes;G26261;A70474;42498162;C640600;Y000
4500066386;10;23.09.2024;;Yes;G26254;G26254;42498187;C505005;Y000
4500065517;10;10.09.2024;;Yes;G26254;G26254;42498188;C505000;Y000
4500065517;20;10.09.2024;;Yes;G26254;G26254;42498188;C505000;Y000
4500065517;30;10.09.2024;;Yes;G26254;G26254;42498188;C505000;Y000
4500065517;40;10.09.2024;;Yes;G26254;G26254;42498188;C505000;Y000
4500065517;50;10.09.2024;;Yes;G26254;G26254;42498188;C505000;Y000
4500066384;10;23.09.2024;;Yes;G26254;G26254;42498279;C506500;Y000
4500066385;10;23.09.2024;;Yes;G26254;G26254;42498283;C506500;Y000
4500065737;10;30.09.2024;;Yes;M87555;M87555;42498387;C340515;YEM3
4500065834;10;16.09.2024;22.11.2024;No;W13170;M89399;42499058;C507030;YEM3
4500074999;30;31.12.2024;19.12.2024;No;J60975;B26557;42499128;C390525;YEM3
4500074999;10;31.12.2024;19.12.2024;No;J60975;B26557;42499128;C390525;YEM3
4500074999;20;31.12.2024;19.12.2024;No;J60975;B26557;42499128;C590500;YEM3
4500066166;20;04.12.2024;;No;G26997;S64912;42499197;C154505;YEM3
4500067525;130;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500067525;100;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500067525;90;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500067525;120;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500067525;110;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500067525;20;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500067525;80;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500067525;70;19.09.2024;;Yes;J59540;J59541;42499332;C506530;Y017
4500067525;60;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500067525;50;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500067525;10;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500067525;40;19.09.2024;;Yes;J59540;J59541;42499332;C506500;Y017
4500067525;30;19.09.2024;;Yes;J59540;J59541;42499332;C450500;Y017
4500066281;60;12.09.2024;;Yes;J59540;J59541;42499343;C506515;Y017
4500066281;70;12.09.2024;;Yes;J59540;J59541;42499343;C506515;Y017
4500066281;10;12.09.2024;;Yes;J59540;J59541;42499343;C506515;Y017
4500066281;20;12.09.2024;;Yes;J59540;J59541;42499343;C506515;Y017
4500066281;30;12.09.2024;;Yes;J59540;J59541;42499343;C506515;Y017
4500066281;50;12.09.2024;;Yes;J59540;J59541;42499343;C506515;Y017
4500066281;40;12.09.2024;;Yes;J59540;J59541;42499343;C506515;Y017
4500066516;10;26.09.2024;;No;M51710;A44167;42499453;C112025;YEM3
4500066515;10;26.09.2024;;No;M51710;A44167;42499453;C112005;YEM3
4500067583;60;11.10.2024;;Yes;G26254;G26254;42499464;C505005;Y000
4500067583;50;11.10.2024;;Yes;G26254;G26254;42499464;C505005;Y000
4500067583;20;11.10.2024;;Yes;G26254;G26254;42499464;C505005;Y000
4500067583;40;11.10.2024;;Yes;G26254;G26254;42499464;C505005;Y000
4500067583;30;11.10.2024;;Yes;G26254;G26254;42499464;C505005;Y000
4500067583;10;11.10.2024;;Yes;G26254;G26254;42499464;C505005;Y000
4500066658;10;11.10.2024;;Yes;R41124;R41124;42499473;C503005;Y009
4500066574;10;03.10.2024;20.09.2024;Yes;A75293;B26557;42499474;C903000;YEM3
4500066539;20;28.10.2024;08.11.2024;No;W13170;M89400;42499493;C507030;Y016
4500066539;10;26.08.2024;07.10.2024;No;W13170;M89400;42499493;C507030;Y016
4500066863;20;30.09.2024;;Yes;G26254;G26254;42499501;C506515;Y000
4500066863;10;30.09.2024;;Yes;G26254;G26254;42499501;C506515;Y000
4500066571;10;03.10.2024;23.09.2024;Yes;A75293;B26557;42499567;C903000;YEM3
4500066593;60;04.10.2024;;Yes;G26254;G26254;42499576;C506530;Y009
4500066593;70;04.10.2024;;Yes;G26254;G26254;42499576;C506530;Y009
4500066593;40;04.10.2024;;Yes;G26254;G26254;42499576;C506515;Y009
4500066593;50;04.10.2024;;Yes;G26254;G26254;42499576;C506530;Y009
4500066593;10;04.10.2024;;Yes;G26254;G26254;42499576;C506515;Y009
4500066593;20;04.10.2024;;Yes;G26254;G26254;42499576;C506515;Y009
4500066593;30;04.10.2024;;Yes;G26254;G26254;42499576;C506530;Y009
4500066802;10;02.10.2024;22.10.2024;No;A72756;M89400;42499723;C507030;Y016
4500067110;10;30.09.2024;;Yes;J59540;E24028;42499751;C502515;Y009
4500066940;10;30.09.2024;;Yes;J59540;E24028;42499826;C506500;Y009
4500066940;20;30.09.2024;;Yes;J59540;E24028;42499826;C506500;Y009
4500066940;30;30.09.2024;;Yes;J59540;E24028;42499826;C506500;Y009
4500066940;40;30.09.2024;;Yes;J59540;E24028;42499826;C506500;Y009
4500066940;50;30.09.2024;;Yes;J59540;E24028;42499826;C506500;Y009
4500066940;60;30.09.2024;;Yes;J59540;E24028;42499826;C506500;Y009
4500067052;40;04.11.2024;;Yes;J59540;J59541;42499827;C506500;Y000
4500067052;30;04.11.2024;;Yes;J59540;J59541;42499827;C506500;Y000
4500091079;100;30.05.2025;;No;A72401;A75293;42499833;C320515;Y016
4500091079;90;30.05.2025;;No;A72401;A75293;42499833;C320515;Y016
4500091079;80;30.05.2025;;No;A72401;A75293;42499833;C320515;Y016
4500091079;70;30.05.2025;;No;A72401;A75293;42499833;C530505;Y016
4500091079;60;30.05.2025;;No;A72401;A75293;42499833;C390525;Y016
4500091079;50;16.05.2025;;No;A72401;A75293;42499833;C320515;Y016
4500091079;40;16.05.2025;;No;A72401;A75293;42499833;C320515;Y016
4500091079;30;16.05.2025;;No;A72401;A75293;42499833;C320515;Y016
4500091079;20;16.05.2025;;No;A72401;A75293;42499833;C530505;Y016
4500091079;10;16.05.2025;;No;A72401;A75293;42499833;C390525;Y016
4500079112;60;15.02.2025;27.03.2025;No;A72401;A75293;42499833;C590500;Y016
4500079112;50;31.12.2024;26.03.2025;No;A72401;A75293;42499833;C530505;Y016
4500079112;70;15.02.2025;27.03.2025;No;A72401;A75293;42499833;C590500;Y016
4500079112;20;15.05.2025;26.03.2025;No;A72401;A75293;42499833;C590500;Y016
4500079112;80;15.02.2025;27.03.2025;No;A72401;A75293;42499833;C590500;Y016
4500079112;90;15.03.2025;27.03.2025;No;A72401;A75293;42499833;C590500;Y016
4500079112;10;31.12.2024;26.03.2025;No;A72401;A75293;42499833;C390525;Y016
4500079112;30;15.02.2025;26.03.2025;No;A72401;A75293;42499833;C530505;Y016
4500079112;40;15.02.2025;26.03.2025;No;A72401;A75293;42499833;C530505;Y016
4500079112;100;13.05.2025;12.05.2025;No;A72401;A75293;42499833;C390525;Y016
4500066933;50;18.10.2024;25.11.2024;No;A72401;B26557;42499833;C530505;YEM3
4500066933;10;30.09.2024;25.11.2024;No;A72401;B26557;42499833;C530505;YEM3
4500066933;110;13.09.2024;08.10.2024;No;J60975;B26557;42499833;C320500;YEM3
4500066933;120;09.09.2024;24.09.2024;No;A72401;B26557;42499833;C530505;YEM3
4500066933;90;13.09.2024;26.09.2024;No;J60975;B26557;42499833;C530505;YEM3
4500066933;100;13.09.2024;08.10.2024;No;J60975;B26557;42499833;C320500;YEM3
4500066933;80;18.10.2024;25.11.2024;No;A72401;B26557;42499833;C530505;YEM3
4500066933;70;18.10.2024;25.11.2024;No;A72401;B26557;42499833;C530505;YEM3
4500066933;60;18.10.2024;25.11.2024;No;A72401;B26557;42499833;C530505;YEM3
4500066933;40;30.09.2024;25.11.2024;No;A72401;B26557;42499833;C320500;YEM3
4500066933;30;30.09.2024;25.11.2024;No;A72401;B26557;42499833;C320500;YEM3
4500066933;20;30.09.2024;25.11.2024;No;A72401;B26557;42499833;C320500;YEM3
4500081508;20;31.03.2025;04.06.2025;No;A72401;A75293;42499833;C530505;YEM3
4500081508;60;28.02.2025;;No;A72401;A75293;42499833;C320515;YEM3
4500081508;30;28.02.2025;11.03.2025;No;A72401;A75293;42499833;C530505;YEM3
4500081508;50;31.03.2025;;No;A72401;A75293;42499833;C320515;YEM3
4500081508;40;31.03.2025;;No;A72401;A75293;42499833;C320515;YEM3
4500081508;10;31.03.2025;11.04.2025;No;A72401;A75293;42499833;C530505;YEM3
4500084726;30;30.04.2025;;No;J60975;A75293;42499833;C320515;Y016
4500084726;20;30.04.2025;;No;J60975;A75293;42499833;C320515;Y016
4500084726;50;25.04.2025;15.05.2025;No;J60975;A75293;42499833;C320515;Y016
4500084726;60;25.04.2025;15.05.2025;No;J60975;A75293;42499833;C320515;Y016
4500084726;10;30.04.2025;;No;J60975;A75293;42499833;C530505;Y016
4500084726;40;25.04.2025;15.05.2025;No;J60975;A75293;42499833;C530505;Y016
4500072104;10;08.12.2024;06.12.2024;No;J60975;A75293;42499833;C530505;Y017
4500072104;30;28.02.2025;10.02.2025;No;A72401;A75293;42499833;C530505;Y017
4500072104;20;08.12.2024;25.11.2024;No;J60975;A75293;42499833;C320515;Y017
4500068294;20;31.10.2024;20.12.2024;No;J60975;A75293;42499833;C530505;YEM3
4500068294;10;31.10.2024;20.12.2024;No;J60975;A75293;42499833;C390525;YEM3
4500068294;30;31.10.2024;20.12.2024;No;J60975;A75293;42499833;C320515;YEM3
4500075099;10;13.09.2024;19.12.2024;No;L25859;B26557;42499837;C514000;YEM3
4500067204;10;31.10.2024;30.09.2024;No;K35790;S64912;42499893;C551000;YEM3
4500067053;10;30.09.2024;22.10.2024;No;J60975;B26557;42499895;C390525;YEM3
4500067053;20;30.09.2024;22.10.2024;No;J60975;B26557;42499895;C390525;YEM3
4500070509;10;31.10.2025;30.11.2024;No;M90365;M89400;42499952;C541000;Y016
4500083876;10;15.04.2025;02.04.2025;No;A72755;M89400;42499953;C502015;Y016
4500067112;10;21.10.2024;18.10.2024;No;A72755;M89400;42499953;C663000;Y016
4500067732;10;15.10.2024;04.10.2024;No;K37965;A75293;42500277;C751000;Y016
4500067861;10;15.11.2024;;Yes;D40854;D40854;42500528;C712500;YEM3
4500068423;30;30.10.2024;31.12.2024;No;S65508;M89399;42500597;C530500;YEM3
4500068423;20;30.10.2024;31.12.2024;No;S65508;M89399;42500597;C530500;YEM3
4500068423;10;30.10.2024;31.12.2024;No;S65508;M89399;42500597;C530500;YEM3
4500068423;50;30.10.2024;31.12.2024;No;S65508;M89399;42500597;C530500;YEM3
4500068423;60;30.10.2024;31.12.2024;No;S65508;M89399;42500597;C530500;YEM3
4500068423;80;30.10.2024;31.12.2024;Yes;S65508;M89399;42500597;C530500;YEM3
4500068423;70;30.10.2024;31.12.2024;No;S65508;M89399;42500597;C530500;YEM3
4500068427;100;17.01.2025;;No;E24230;M89399;42500597;C551000;YEM3
4500068427;90;17.01.2025;;No;E24230;M89399;42500597;C551000;YEM3
4500068427;80;17.01.2025;;No;E24230;M89399;42500597;C551000;YEM3
4500068427;70;17.01.2025;;No;E24230;M89399;42500597;C551000;YEM3
4500068427;60;17.01.2025;;No;E24230;M89399;42500597;C551000;YEM3
4500067964;20;29.11.2024;17.10.2024;Yes;A72755;M89400;42500657;C312500;Y016
4500067964;10;29.11.2024;14.11.2024;Yes;M90365;M89400;42500657;C312500;Y016
4500070023;10;29.11.2024;;No;M90365;M89400;42500657;C312500;Y016
4500068925;20;20.12.2024;03.01.2025;No;A72401;A75293;42500994;C390525;Y016
4500068925;10;31.10.2024;15.11.2024;No;A72401;A75293;42500994;C390525;Y016
4500081402;20;07.03.2025;20.02.2025;No;T34466;A75293;42500994;C390525;Y016
4500081402;10;28.02.2025;20.02.2025;No;A72401;A75293;42500994;C390525;Y016
4500068295;10;20.09.2024;18.12.2024;No;J60975;B26557;42501074;C530505;YEM3
4500068295;20;21.10.2024;05.12.2024;No;J60975;B26557;42501074;C530505;YEM3
4500068295;30;21.10.2024;05.12.2024;No;J60975;B26557;42501074;C320515;YEM3
4500070989;30;18.07.2024;;No;D40742;M89399;42501198;C541000;YEM3
4500070989;10;18.07.2024;;No;D40742;M89399;42501198;C541000;YEM3
4500070989;20;18.07.2024;;No;D40742;M89399;42501198;C541000;YEM3
4500069073;10;30.09.2027;31.10.2024;No;M90365;M89400;42501372;C601005;Y016
4500085230;10;18.04.2025;01.04.2025;No;A72755;M89400;42501372;C572000;Y016
4500069071;10;30.09.2027;31.10.2024;No;M90365;M89400;42501372;C601005;Y016
4500069993;10;08.11.2024;20.09.2024;No;M90365;M89400;42501372;C601005;Y016
4500068795;20;30.04.2025;;No;A72401;B26557;42501426;C512000;YEM3
4500068795;30;30.04.2025;;No;A72401;B26557;42501426;C390525;YEM3
4500068795;10;30.04.2025;06.03.2025;No;A72401;B26557;42501426;C512000;YEM3
4500071470;10;28.02.2025;29.01.2025;No;P33601;B26557;42501426;C513000;YEM3
4500071470;40;28.02.2025;29.01.2025;No;P33601;B26557;42501426;C513000;YEM3
4500071470;30;28.02.2025;29.01.2025;No;P33601;B26557;42501426;C513000;YEM3
4500071470;20;28.02.2025;29.01.2025;No;P33601;B26557;42501426;C513000;YEM3
4500069162;10;30.10.2024;;Yes;G26254;E24028;42501523;C345605;Y000
4500069212;10;30.10.2024;;Yes;J59540;J59541;42501645;C508500;Y000
4500069212;20;30.10.2024;;Yes;J59540;J59541;42501645;C508500;Y000
4500070494;10;29.11.2024;30.12.2024;No;A72401;B26557;42501670;C390525;YEM3
4500070494;20;29.11.2024;30.12.2024;No;A72401;B26557;42501670;C390525;YEM3
4500080761;120;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;110;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;100;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;90;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;80;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;70;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;60;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;50;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;10;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;20;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;30;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500080761;40;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500069951;50;13.11.2024;;No;M51710;A44167;42501715;C900000;YEM3
4500069951;20;13.11.2024;;No;M51710;A44167;42501715;C900000;YEM3
4500069951;40;13.11.2024;;No;M51710;A44167;42501715;C900000;YEM3
4500069951;30;13.11.2024;;No;M51710;A44167;42501715;C900000;YEM3
4500069951;10;13.11.2024;;No;M51710;A44167;42501715;C900000;YEM3
4500087271;40;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;30;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;110;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;120;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;100;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;20;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;10;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;50;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;90;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;60;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;70;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500087271;80;12.02.2025;;No;M38877;A44167;42501715;C900000;YEM3
4500069378;10;04.11.2024;;Yes;G26254;E24028;42501837;C551000;Y009
4500069595;10;05.11.2024;13.11.2024;No;R41736;D40306;42501846;C551000;Y009
4500069558;10;05.11.2024;;Yes;J59540;J59541;42501899;C551000;Y004
4500071015;10;27.11.2024;;No;M51710;A44167;42501931;C901000;YEM3
4500070536;80;15.11.2024;;Yes;G26254;G26254;42501936;C700510;Y000
4500070536;70;15.11.2024;;Yes;G26254;G26254;42501936;C700510;Y000
4500070536;60;15.11.2024;;Yes;G26254;G26254;42501936;C700510;Y000
4500070536;50;15.11.2024;;Yes;G26254;G26254;42501936;C700510;Y000
4500070536;40;15.11.2024;;Yes;G26254;G26254;42501936;C700510;Y000
4500070536;30;15.11.2024;;Yes;G26254;G26254;42501936;C700510;Y000
4500070536;20;15.11.2024;;Yes;G26254;G26254;42501936;C700510;Y000
4500070536;10;15.11.2024;;Yes;G26254;G26254;42501936;C700510;Y000
4500070200;10;31.12.2024;30.12.2024;No;R41737;D40306;42501983;C401505;Y009
4500091958;10;30.06.2025;;No;M85771;A44167;42502044;C640500;YEM3
4500069895;40;22.11.2024;29.11.2024;Yes;P33601;A75293;42502044;C740505;YEM3
4500069895;30;22.11.2024;29.11.2024;Yes;P33601;A75293;42502044;C740505;YEM3
4500069895;20;22.11.2024;29.11.2024;Yes;P33601;A75293;42502044;C740505;YEM3
4500069895;10;22.11.2024;29.11.2024;Yes;P33601;A75293;42502044;C740505;YEM3
4500088296;10;30.04.2025;;No;M85771;A44167;42502044;C640500;YEM3
4500071673;40;06.12.2024;09.12.2024;Yes;A72757;M89400;42502044;C740515;Y016
4500071673;30;06.12.2024;09.12.2024;Yes;A72757;M89400;42502044;C740515;Y016
4500071673;20;06.12.2024;09.12.2024;Yes;A72757;M89400;42502044;C740515;Y016
4500071673;10;06.12.2024;09.12.2024;Yes;A72757;M89400;42502044;C740515;Y016
4500091221;10;31.05.2025;;No;M85771;A44167;42502044;C640500;YEM3
4500069897;20;22.11.2024;29.11.2024;Yes;D40742;A75293;42502044;C500550;YEM3
4500069897;40;06.11.2024;29.11.2024;Yes;D40742;A75293;42502044;C500550;YEM3
4500069897;10;22.11.2024;29.11.2024;Yes;D40742;A75293;42502044;C500550;YEM3
4500069897;30;22.11.2024;29.11.2024;Yes;D40742;A75293;42502044;C500550;YEM3
4500081855;10;25.02.2025;;No;M85771;A44167;42502044;C640500;YEM3
4500069989;60;22.11.2024;29.11.2024;Yes;T31696;A75293;42502044;C740510;YEM3
4500069989;50;22.11.2024;29.11.2024;Yes;T31696;A75293;42502044;C740510;YEM3
4500069989;40;22.11.2024;29.11.2024;Yes;T31696;A75293;42502044;C740510;YEM3
4500069989;70;22.11.2024;29.11.2024;Yes;T31696;A75293;42502044;C740510;YEM3
4500069989;80;22.11.2024;29.11.2024;Yes;T31696;A75293;42502044;C740510;YEM3
4500069989;130;22.11.2024;29.11.2024;Yes;T31696;A75293;42502044;C740510;YEM3
4500069989;120;22.11.2024;29.11.2024;Yes;T31696;A75293;42502044;C740510;YEM3
4500069989;30;22.11.2024;29.11.2024;Yes;T31696;A75293;42502044;C740510;YEM3
